0.00088832085,0.00088832085,0.00735533144,0.00215945253,8.390196e-05,0.00209977478,0.950947,0.0168331824,0.0196330436
2.380125e-06,2.380125e-06,4.23656e-07,1.58627856e-07,3.348954e-07,0.9999933,5.960848e-07,1.06156244e-06,1.69627481e-06
4.42057826e-05,4.42057826e-05,0.00224717078,1.24762364e-05,2.02085926e-06,0.00233889977,0.9934832,0.001530819,0.000341212435
0.000114092974,0.000114092974,0.0019157785,8.076154e-06,7.645463e-05,0.001104051,0.980807066,0.000382090919,0.0155924167
3.94117124e-05,3.94117124e-05,0.008041132,7.634104e-06,8.826963e-06,0.0168799423,0.9734133,0.000726121536,0.0008836203
7.71707855e-05,7.71707855e-05,0.00380640081,2.77450763e-05,1.10045521e-05,0.00191881077,0.9898933,0.0008309802,0.00343457516
0.0007442503,0.0007442503,0.0026906766,0.0008475678,0.000104667983,0.0162428971,0.90423876,0.0004525857,0.07467857
1.44076666e-05,1.44076666e-05,0.003097902,3.0052106e-05,1.33140261e-07,0.000119654047,0.9875778,0.009127148,3.29066534e-05
0.000539560046,0.000539560046,0.00157275179,0.000176356931,0.000213356077,0.00015409787,0.7917451,0.0002681373,0.20533064
0.00115353987,0.00115353987,0.001519209,0.000259252469,0.001232811,2.5196372e-05,0.5396897,0.000416420866,0.455703825
0.00325667579,0.00325667579,0.006963435,0.000482408126,0.0005654161,0.000368482317,0.8882729,0.00151648361,0.09857423
0.002680563,0.002680563,0.008887033,0.000587158662,6.994777e-05,0.00387480762,0.9243062,0.05909557,0.0004986964
0.0009118333,0.0009118333,0.003227647,0.00188494415,0.00016121543,0.0104980851,0.7209726,0.0005210097,0.261822671
0.0003075397,0.0003075397,0.00310979341,0.000474399218,2.90073385e-05,0.00256788661,0.984175444,0.00378074916,0.0055551636
0.0004553203,0.0004553203,0.121810071,0.000123701087,3.18755133e-06,0.00126500416,0.8688275,0.007282166,0.0002330215
1.9854358e-06,1.9854358e-06,6.067168e-07,1.87446058e-05,9.561353e-08,0.99996084,1.18008529e-05,4.984098e-06,9.462554e-07
0.00131080276,0.00131080276,0.00104095507,3.28495626e-05,3.264793e-05,0.00389145128,0.987208843,0.000633403542,0.00584905175
0.00021976704,0.00021976704,0.00253390335,0.00100349088,2.3818011e-05,0.4069444,0.5860832,0.00138057,0.00181084557
4.454079e-05,4.454079e-05,1.045033e-05,5.16429973e-05,4.677792e-08,0.99983865,5.20069552e-05,2.4282906e-06,2.198921e-07
